keyword,owner,repo_name,stars,forks_count,issue_count,network_count,subscribers_count,watchers_count,description,topics
Java,YunaiV,SpringBoot-Labs,12206,4024,29,4024,714,12206,一个涵盖六个专栏：Spring Boot 2.X、Spring Cloud、Spring Cloud Alibaba、Dubbo、分布式消息队列、分布式事务的仓库。希望胖友小手一抖，右上角来个 Star，感恩 1024,"spring-boot,spring-cloud,spring-cloud-alibaba,dubbo,rocketmq,rabbitmq,kafka,activemq"
Java,antlr,antlr4,10944,2475,696,2475,369,10944,"ANTLR (ANother Tool for Language Recognition) is a powerful parser generator for reading, processing, executing, or translating structured text or binary files.","parsing,parser-generator,antlr,antlr4,java,grammar,python,parse,language-recognition,javascript,csharp,swift,cpp,golang,php,dart"
Java,Netflix,eureka,10854,3374,30,3374,976,10854,AWS Service registry for resilient mid-tier load balancing and failover.,
Java,permissions-dispatcher,PermissionsDispatcher,10829,1407,13,1407,270,10829,A declarative API to handle Android runtime permissions.,"android,kotlin,java,permissions,permission-android,permissions-android,permission"
Java,heibaiying,BigData-Notes,10756,3169,11,3169,419,10756,大数据入门指南  :star:,"hadoop,hdfs,yarn,mapreduce,hive,spark,storm,hbase,scala,kafka,zookeeper,flume,azkaban,sqoop,phoenix,bigdata,big-data"
Java,pagehelper,Mybatis-PageHelper,10749,2983,35,2983,526,10749,Mybatis通用分页插件,"mybatis-plugin,mybatis"
Java,hyb1996,Auto.js,10730,3360,48,3360,296,10730,"A UiAutomator on android, does not need root access(安卓平台上的JavaScript自动化工具)","android,uiautomator,automation,automated-testing,javascript,workflow,tasker,javascript-ide,autojs"
Java,projectlombok,lombok,10686,2020,731,2020,406,10686,Very spicy additions to the Java programming language.,
Java,ben-manes,caffeine,10669,1118,3,1118,379,10669,A high performance caching library for Java,
Java,android-async-http,android-async-http,10652,4245,108,4245,790,10652,This project under develop,"android,java"
Java,java-decompiler,jd-gui,10545,1947,173,1947,514,10545,A standalone Java Decompiler GUI,
C,torvalds,linux,120888,39655,324,39655,7889,120888,Linux kernel source tree,
C,Genymobile,scrcpy,56671,5908,843,5908,981,56671,Display and control your Android device,"android,c,sdl2,libav,ffmpeg,screen,mirroring,recording"
C,netdata,netdata,56592,5092,243,5092,1418,56592,"Real-time performance monitoring, done right! https://www.netdata.cloud","monitoring,iot,notifications,docker,statsd,kubernetes,cncf,prometheus,containers,netdata,analytics,devops,time-series,observability,alerting,graphing,influxdb,grafana,graphite,dashboard"
C,redis,redis,51717,20244,2094,20244,2660,51717,"Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps.",
C,git,git,39991,22468,84,22468,2315,39991,Git Source Code Mirror - This is a publish-only repository and all pull requests are ignored. Please follow Documentation/SubmittingPatches procedure for any of your improvements.,"c,shell,hacktoberfest"
C,obsproject,obs-studio,32371,5281,598,5281,1386,32371,OBS Studio - Free and open source software for live streaming and screen recording,"c,c-plus-plus,live-streaming,video-recording,screen-capture,game-capture,directshow,ffmpeg,twitch-tv,facebook-live,youtube-live"
C,php,php-src,31630,6881,253,6881,1456,31630,The PHP Interpreter,
C,wg,wrk,30541,2509,155,2509,759,30541,Modern HTTP benchmarking tool,
C,bilibili,ijkplayer,29579,7657,2683,7657,1219,29579,"Android/iOS video player based on FFmpeg n3.4, with MediaCodec, VideoToolbox support.","ijkplayer,android,ios,video,player,ffmpeg"
C,ventoy,Ventoy,28173,2072,237,2072,470,28173,A new bootable USB solution.,"bootable-usb,multiboot,uefi,legacy,iso-files,usb,secure-boot,windows,linux,unix,vmware,chromeos"
C,FFmpeg,FFmpeg,26794,8880,3,8880,1273,26794,Mirror of https://git.ffmpeg.org/ffmpeg.git,"ffmpeg,video,audio,c,mpeg,webm,mp4,matroska,hls,rtsp,rtmp,hevc,fft,multimedia,streaming"
C,QSCTech,zju-icicles,23224,6903,8,6903,1042,23224,浙江大学课程攻略共享计划,
C,tmux,tmux,23011,1617,27,1617,432,23011,tmux source code,
C,ggreer,the_silver_searcher,22780,1302,505,1302,430,22780,"A code-searching tool similar to ack, but faster.","command-line-tool,c,silver-searcher,pcre,ag,search-in-text"
C,curl,curl,22455,4710,43,4710,703,22455,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET and TFTP. libcurl offers a myriad of powerful features","http,https,ftp,user-agent,client,library,curl,libcurl,c,transfer-data,ldap,mqtt,sftp,scp,imaps,gopher,pop3,transferring-data,hacktoberfest"
C,cfenollosa,os-tutorial,21962,2702,93,2702,847,21962,How to create an OS from scratch,
C,pjreddie,darknet,21682,18640,1874,18640,903,21682,Convolutional Neural Networks,
C,emscripten-core,emscripten,21365,2678,1046,2678,617,21365,Emscripten: An LLVM-to-WebAssembly Compiler,
C,stedolan,jq,20611,1222,695,1222,316,20611,Command-line JSON processor,
C,julycoding,The-Art-Of-Programming-By-July,20134,7138,68,7138,1894,20134,本项目曾冲到全球第一，干货集锦见本页面最底部，另完整精致的纸质版《编程之法：面试和算法心得》已在京东/当当上销售,
C,SamyPesse,How-to-Make-a-Computer-Operating-System,19607,3362,83,3362,1610,19607,How to Make a Computer Operating System in C++,
C,coolsnowwolf,lede,18445,15460,205,15460,735,18445,Lean's OpenWrt source,"lede,lua,openwrt,openwrt-shadowsocksr-libev-full,openwrt-package,openwrt-zh-cn,openwrt-feed"
C,libuv,libuv,18374,2962,152,2962,705,18374,Cross-platform asynchronous I/O,"asynchronous,io,networking,unix,windows,velociraptors,unicorns,deep-io"
C,Awesome-HarmonyOS,HarmonyOS,18350,3320,51,3320,1005,18350,A curated list of awesome things related to HarmonyOS. 华为鸿蒙操作系统。,"huawei,harmonyos,os,operating-system,iot,iot-platform,awesome,architecture,kernel"
C,robertdavidgraham,masscan,18058,2600,330,2600,649,18058,"TCP port scanner, spews SYN packets asynchronously, scanning entire Internet in under 5 minutes.",
C,go-delve,delve,17244,1744,124,1744,375,17244,Delve is a debugger for the Go programming language.,"go,debugger,golang"
C,nothings,stb,17048,5996,101,5996,613,17048,stb single-file public domain libraries for C/C++,
C,taosdata,TDengine,16976,4114,456,4114,681,16976,An open-source big data platform designed and optimized for the Internet of Things (IoT).,"iot,bigdata,time-series,database,industrial-iot,connected-vehicles,full-stack,monitoring"
C,openssl,openssl,16877,7384,1537,7384,930,16877,TLS/SSL and crypto library,"cryptography,openssl,encryption,tls,ssl,decryption"
C,mpv-player,mpv,16667,2049,709,2049,483,16667,🎥 Command line video player,"mpv,mplayer,c,ffmpeg,libav,audio,video,multimedia"
C,pbatard,rufus,16565,1709,14,1709,507,16565,The Reliable USB Formatting Utility,"usb,c,iso,bootable-drives,mbr,assembly,uefi,bios,boot,windows,syslinux,freedos,grub,grub4dos,sha1,sha256,md5,gpt,windows-to-go"
C,arendst,Tasmota,16386,3590,14,3590,657,16386,"Alternative firmware for ESP8266 with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at","tasmota,firmware,esp8266,sonoff,tuya,knx,arduino,iot,mqtt,ota,automation,smart-home"
C,facebook,zstd,15737,1485,98,1485,402,15737,Zstandard - Fast real-time compression algorithm,
C,radareorg,radare2,15221,2565,828,2565,479,15221,UNIX-like reverse engineering framework and command-line toolset,"radare2,c,commandline,reverse-engineering,forensics,security,binary-analysis,malware-analysis,disassembler,hacktoberfest"
C,nginx,nginx,14934,5439,1,5439,959,14934,"An official read-only mirror of http://hg.nginx.org/nginx/ which is updated hourly. Pull requests on GitHub cannot be accepted and will be automatically closed. The proper way to submit changes to nginx is via the nginx development mailing list, see http://nginx.org/en/docs/contributing_changes.html",
C,gentilkiwi,mimikatz,14377,2860,122,2860,898,14377,A little tool to play with Windows security,
C,allinurl,goaccess,13948,943,338,943,284,13948,GoAccess is a real-time web log analyzer and interactive viewer that runs in a terminal in *nix systems or through your browser.,"goaccess,c,real-time,data-analysis,analytics,nginx,apache,webserver,web-analytics,monitoring,dashboard,command-line,gdpr,privacy,cli,tui,google-analytics,ncurses,terminal"
C,vurtun,nuklear,13342,1115,238,1115,569,13342,A single-header ANSI C gui library,"c,gui,nuklear,single-header-lib,c89,imgui"
C,micropython,micropython,13244,4852,1380,4852,743,13244,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems,"micropython,python,embedded,microcontroller"
C,Tencent,ncnn,13088,3142,574,3142,565,13088,ncnn is a high-performance neural network inference framework optimized for the mobile platform,"inference,high-preformance,simd,arm-neon,deep-learning,artificial-intelligence,android,ios,ncnn,vulkan,neural-network,caffe,mxnet,pytorch,onnx,darknet,tensorflow,mlir,keras,riscv"
C,iovisor,bcc,12907,2474,645,2474,533,12907,"BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more",
C,jarun,nnn,12763,503,2,503,125,12763,n³ The unorthodox terminal file manager,"file-manager,disk-usage,terminal,command-line,file-preview,batch-rename,cli,vim,c,productivity,launcher,raspberry-pi,multi-platform,filesystem,ncurses,wsl,tui,suckless,file-search,android"
C,timescale,timescaledb,12013,629,395,629,304,12013,An open-source time-series SQL database optimized for fast ingest and complex queries.  Packaged as a PostgreSQL extension.,"time-series-database,postgresql,time-series,sql,postgres,tsdb,iot,financial-analysis,analytics"
C,Foundry376,Mailspring,11736,747,17,747,180,11736,":love_letter: A beautiful, fast and fully open source mail client for Mac, Windows and Linux.","email,mail,electron,osx,windows,linux,electron-app,imap"
C,TheAlgorithms,C,11448,3002,146,3002,498,11448,"Collection of various algorithms in mathematics, machine learning, computer science, physics, etc implemented in C for educational purposes.","algorithms,data-structures,datastructures,c,algorithm-challenges,algorithm-competitions,education,learn-to-code,interview-questions,interview,community-driven,mathematics,hacktoberfest,sort,educational,machine-learning-algorithms,machine-learning,computer-science,search"
C,arut,nginx-rtmp-module,11402,3234,1050,3234,673,11402,NGINX-based Media Streaming Server,
C,memcached,memcached,11323,3010,67,3010,717,11323,memcached development tree,
C,alibaba,tengine,11135,2380,374,2380,916,11135,A distribution of Nginx with some advanced features,"tengine,nginx"
C,twitter,twemproxy,11072,1949,173,1949,826,11072,"A fast, light-weight proxy for memcached and redis",
C,s-matyukevich,raspberry-pi-os,10889,1049,46,1049,504,10889,Learning operating system development using Linux kernel and Raspberry Pi,"raspberry-pi,linux-kernel,osdev,arm,operating-system,raspberry-pi-3,armv8,kernel,tutorial,c,assembler,education,resource,raspberry-pi-os,learn"
C,qmk,qmk_firmware,10865,22568,736,22568,233,10865,Open-source keyboard firmware for Atmel AVR and Arm USB families,"keyboard-firmware,c,olkb,ergodox-ez,clueboard,qmk,keyboard-support,c-plus-plus,atmel-avr,hacktoberfest"
C,hashcat,hashcat,10785,1834,118,1834,432,10785,World's fastest and most advanced password recovery utility,"hashcat,password,cracking,gpgpu,opencl,c,hashes,cuda"
C,ish-app,ish,10779,577,345,577,484,10779,Linux shell for iOS,"linux,ios,emulator,hacktoberfest"
C,cloudwu,skynet,10666,3717,11,3717,1291,10666,A lightweight online game framework,
C,octalmage,robotjs,10601,782,142,782,215,10601,Node.js Desktop Automation. ,
C,google,brotli,10553,1005,84,1005,348,10553,Brotli compression format,
C,jonas,tig,10375,576,191,576,166,10375,Text-mode interface for git,"git,c,ncurses,tui"
C,skywind3000,kcp,10280,2020,132,2020,614,10280,:zap: KCP - A Fast and Reliable ARQ Protocol,"kcp,udp,arq"
C,andlabs,libui,10080,601,247,601,348,10080,Simple and portable (but not inflexible) GUI library in C that uses the native GUI technologies of each platform it supports.,
C,reactos,reactos,10036,1206,210,1206,343,10036,A free Windows-compatible Operating System,"operating-system,c,kernel,os,osdev,x86,windows,win32,win32api,drivers,gpl,reactos,hacktoberfest"
C,openresty,openresty,9962,1326,219,1326,573,9962,High Performance Web Platform Based on Nginx and LuaJIT,
C,openwrt,openwrt,9921,6411,455,6411,550,9921,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins or for reporting issues.  We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git. All issues should be reported at: https://bugs.openwrt.org,
C,woltapp,blurhash,9760,216,89,216,59,9760,A very compact representation of a placeholder for an image.,
C,swaywm,sway,9680,823,605,823,245,9680,i3-compatible Wayland compositor,"compositor,wayland"
C,jedisct1,libsodium,9669,1503,3,1503,380,9669,"A modern, portable, easy to use crypto library.","crypto,cryptography,c"
C,h2o,h2o,9645,753,612,753,392,9645,"H2O - the optimized HTTP/1, HTTP/2, HTTP/3 server",
C,openresty,lua-nginx-module,9627,1893,317,1893,597,9627,Embed the Power of Lua into NGINX HTTP servers,
C,apple,darwin-xnu,9405,1455,0,1455,569,9405,"The Darwin Kernel (mirror). This repository is a pure mirror and contributions are currently not accepted via pull-requests, please submit your contributions via https://developer.apple.com/bug-reporting/",kernel
C,Tencent,wcdb,9207,1214,217,1214,287,9207,WCDB is a cross-platform database framework developed by WeChat.,"database,android,ios,wechat,mobile,mobile-database,sqlcipher,sqlite"
C,postgres,postgres,9159,2998,0,2998,485,9159,"Mirror of the official PostgreSQL GIT repository. Note that this is just a *mirror* - we don't work with pull requests on github. To contribute, please see https://wiki.postgresql.org/wiki/Submitting_a_Patch",
C,SpacehuhnTech,esp8266_deauther,9153,2007,69,2007,579,9153,Affordable WiFi hacking platform for testing and learning,"wifi,arduino,attack,esp8266,deauth,hack,deauther,board,scanning,hacktoberfest"
C,phpredis,phpredis,9149,2086,144,2086,487,9149,A PHP extension for Redis,"php,redis,redis-cluster,c,cluster"
C,haiwen,seafile,9073,1361,141,1361,462,9073,"High performance file syncing and sharing, with also Markdown WYSIWYG editing, Wiki, file label and other knowledge management features.","cloud-storage,file-sync,file-sharing,wiki,markdown,knowledge-management,document-management"
C,webview,webview,9044,708,271,708,224,9044,Tiny cross-platform webview library for C/C++/Golang. Uses WebKit (Gtk/Cocoa) and Edge (Windows),"webui,webkit,golang,c,single-header-lib,cgo"
C,fogleman,Craft,8885,1173,112,1173,379,8885,A simple Minecraft clone written in C using modern OpenGL (shaders).,"c,opengl,glsl,sqlite,minecraft,game,multiplayer"
C,HandBrake,HandBrake,8711,858,238,858,262,8711,HandBrake's main development repository ,"video-transcoding,multi-platform,gplv2"
C,systemd,systemd,8670,2735,1689,2735,347,8670,The systemd System and Service Manager ,"systemd,c,linux,init,services,system"
C,torch,torch7,8670,2394,293,2394,646,8670,http://torch.ch,
C,irungentoo,toxcore,8663,1268,99,1268,577,8663,The future of online communications.,"tox,str8c"
C,squeaky-pl,japronto,8509,587,89,587,371,8509, Screaming-fast Python 3.5+ HTTP toolkit integrated with pipelining HTTP server based on uvloop and picohttpparser.,
C,acidanthera,OpenCorePkg,8476,1489,4,1489,438,8476,OpenCore bootloader,
C,raspberrypi,linux,8460,3972,622,3972,771,8460,Kernel source tree for Raspberry Pi Foundation-provided kernel builds. Issues unrelated to the linux kernel should be posted on the community forum at https://forums.raspberrypi.com/,
C,koekeishiya,yabai,8449,326,154,326,87,8449,A tiling window manager for macOS based on binary space partitioning,
C,SoftEtherVPN,SoftEtherVPN,8427,2109,227,2109,669,8427,Cross-platform multi-protocol VPN software. Pull requests are welcome. The stable version is available at https://github.com/SoftEtherVPN/SoftEtherVPN_Stable.,"vpn-tunnel,vpn-protocols,softether-vpn,vpn,vpn-server,ssl-vpn,softethervpn,openvpn,l2tp,ipsec,ike,sstp,l2tpv3,etherip,tls,wfh,work-from-home,wireguard"
C,upx,upx,8283,911,127,911,246,8283,UPX - the Ultimate Packer for eXecutables,
C,glfw,glfw,8270,3169,462,3169,380,8270,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input","vulkan,opengl,c,linux,macos,windows,unix,opengl-es"
C,davatorium,rofi,8184,431,66,431,89,8184,"Rofi: A window switcher, application launcher and dmenu replacement","rofi,dmenu,dmenu-replacement,application-launcher,window-switcher,c,i3,x11"
C,huangz1990,redis-3.0-annotated,8174,3685,23,3685,582,8174,带有详细注释的 Redis 3.0 代码（annotated Redis 3.0 source code）。,
C,videolan,vlc,8165,2834,2,2834,542,8165,"VLC media player - All pull requests are ignored, please follow https://wiki.videolan.org/Sending_Patches_VLC/","c,vlc,multimedia,framework,open-source,gplv2,lgpl"
C,libgit2,libgit2,8124,2147,430,2147,396,8124,"A cross-platform, linkable library implementation of Git that you can use in your application.","libgit2,git,library,dvcs,version-control,hacktoberfest,c"
C,libevent,libevent,8073,2899,129,2899,484,8073,Event notification library,"c,cross-platform,async,networking"
C,darlinghq,darling,7874,322,197,322,239,7874,Darwin/macOS emulation layer for Linux,
C,antirez,disque,7825,548,60,548,434,7825,Disque is a distributed message broker,
C,microsoft,react-native-code-push,7810,1216,158,1216,225,7810,React Native module for CodePush,"react-native,codepush,code-push"
C,lvgl,lvgl,7807,1553,39,1553,256,7807,"Powerful and easy-to-use embedded GUI library with many widgets, advanced visual effects (opacity, antialiasing, animations) and low memory requirements (16K RAM, 64K Flash).","embedded,gui,c,microcontroller,mcu,graphics,tft"
C,borgbackup,borg,7680,589,541,589,159,7680,Deduplicating archiver with compression and authenticated encryption.,"python,python-3,compression,dedupe,ssh,deduplication,backup,borgbackup,encryption,cython,c"
C,happyfish100,fastdfs,7669,1830,428,1830,532,7669,"FastDFS is an open source high performance distributed file system (DFS). It's major functions include: file storing, file syncing and file accessing, and design for high capacity and load balance. Wechat/Weixin public account (Chinese Language): fastdfs","distributed-file-system,distributed-file-storage,storage-servers"
C,cesanta,mongoose,7616,2163,1,2163,459,7616,Embedded Web Server,"websocket,mqtt,embedded,webserver,web-server,iot,http,tcp,udp"
C,raysan5,raylib,7615,899,6,899,215,7615,A simple and easy-to-use library to enjoy videogames programming,"raylib,c,videogames,programming,opengl,android,embedded,iot,graphics,wasm,raspberry-pi"
C,id-Software,DOOM,7569,1366,5,1366,376,7569,DOOM Open Source Release,
C++,tensorflow,tensorflow,160447,85759,2889,85759,7980,160447,An Open Source Machine Learning Framework for Everyone,"tensorflow,machine-learning,python,deep-learning,deep-neural-networks,neural-network,ml,distributed"
C++,electron,electron,98755,12884,1362,12884,2968,98755,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS","electron,javascript,c-plus-plus,html,css,chrome,nodejs,v8,works-with-codespaces"
C++,microsoft,terminal,78475,6987,1436,6987,1314,78475,"The new Windows Terminal and the original Windows console host, all in the same place!","console,terminal,cmd,wsl,windows-console,command-line,windows-terminal"
C++,bitcoin,bitcoin,58701,30451,1026,30451,3861,58701,Bitcoin Core integration/staging tree,"bitcoin,c-plus-plus,p2p,cryptocurrency,cryptography"
C++,opencv,opencv,57773,48836,1998,48836,2672,57773,Open Source Computer Vision Library,"opencv,c-plus-plus,computer-vision,deep-learning,image-processing"
C++,apple,swift,57754,9256,476,9256,2565,57754,The Swift Programming Language,
C++,pytorch,pytorch,51987,14211,10302,14211,1593,51987,Tensors and Dynamic neural networks in Python with strong GPU acceleration,"neural-network,autograd,gpu,numpy,deep-learning,tensor,python,machine-learning"
C++,protocolbuffers,protobuf,51546,13393,948,13393,2089,51546,Protocol Buffers - Google's data interchange format,"protobuf,protocol-buffers,protocol-compiler,protobuf-runtime,protoc,serialization,marshalling,rpc"
C++,godotengine,godot,43535,7869,6739,7869,1432,43535,Godot Engine – Multi-platform 2D and 3D game engine,"game-engine,godot,godotengine,open-source,multi-platform,gamedev,game-development,hacktoberfest"
C++,tesseract-ocr,tesseract,42550,7600,334,7600,1681,42550,Tesseract Open Source OCR Engine (main repository),"tesseract,tesseract-ocr,ocr,lstm,machine-learning,ocr-engine,hacktoberfest"
C++,x64dbg,x64dbg,37623,1709,503,1709,2889,37623,An open-source x64/x32 debugger for windows.,"debugger,windows,x64,disassembler,reverse-engineering,security,x86,x86-64,hacktoberfest,cpp"
C++,ocornut,imgui,32721,5604,673,5604,973,32721,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,"imgui,gui,gamedev,tools,ui,toolkit,native"
C++,grpc,grpc,32337,8473,922,8473,1357,32337,"The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",
C++,BVLC,caffe,32056,18898,1174,18898,2174,32056,Caffe: a fast open framework for deep learning.,"deep-learning,machine-learning,vision"
C++,ariya,phantomjs,28616,5822,12,5822,1155,28616,Scriptable Headless Browser,"phantomjs,headless,headless-browser,automation"
C++,nlohmann,json,27308,4637,42,4637,733,27308,JSON for Modern C++,"json,json-pointer,json-patch,cbor,msgpack,header-only,stl-containers,json-serialization,json-parser,rfc-6901,rfc-6902,rfc-7159,rfc-7049,json-diff,messagepack,rfc-8259,ubjson,json-merge-patch,bson"
C++,google,leveldb,26928,6012,238,6012,1326,26928,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.,
C++,rethinkdb,rethinkdb,25082,1825,1431,1825,814,25082,The open-source database for the realtime web.,
C++,aria2,aria2,24609,2830,861,2830,726,24609,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.","cpp11,http,ftp,sftp,bittorrent,rpc,download,metalink"
C++,google,googletest,24149,7960,211,7960,1167,24149,GoogleTest - Google Testing and Mocking Framework,
C++,cmderdev,cmder,23056,1889,17,1889,592,23056,Lovely console emulator package for Windows,"cmder,powershell,c-plus-plus,portable,conemu,color-scheme,mintty,ssh-agent"
C++,microsoft,calculator,23012,4144,241,4144,560,23012,Windows Calculator: A simple yet powerful calculator that ships with Windows,"uwp,windows,windows-10,xaml,cpp,csharp"
C++,CMU-Perceptual-Computing-Lab,openpose,22475,6720,164,6720,908,22475,"OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation","openpose,computer-vision,machine-learning,cpp,caffe,opencv,human-pose-estimation,real-time,deep-learning,human-behavior-understanding,cvpr-2017,multi-person,foot-estimation,keypoints,face,pose,pose-estimation,human-pose,keypoint-detection,hand-estimation"
C++,dmlc,xgboost,21810,8208,298,8208,940,21810,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow","gbdt,gbrt,gbm,distributed-systems,xgboost,machine-learning"
C++,topjohnwu,Magisk,21544,4681,57,4681,1158,21544,The Magic Mask for Android,
